"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","135372","RACK 102 FOH MON 3KT","AUDIO RACKS","RENTAL","4/11/2013 12:00:00 AM","150.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120122","RACK POWER FURMAN PL PLUS","AMPS/PROCESSORS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130593","EFFECTS PROCESSOR LEXICON MPX 1","AUDIO SIGNAL PROCESS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130605","EFFECTS PROCESSOR YAMAHA SPX 990","AUDIO SIGNAL PROCESS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120180","GATE 4 CH KLARK TEKNIK DN514","AUDIO SIGNAL PROCESS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130860","COMP/LIMIT 4 CH KLARK TEKNIK DN504","AUDIO SIGNAL PROCESS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","135020","SPEAKER PROCESSOR BSS FDS-318","AMPS/PROCESSORS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120065","EQUALIZER STEREO KLARK TEKNIK DN360","AUDIO SIGNAL PROCESS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","A2","AUDIO ENGINEER - A2","AUDIO","LABOR","4/11/2013 12:00:00 AM","300.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","A1","AUDIO ENGINEER - A1","AUDIO","LABOR","4/11/2013 12:00:00 AM","640.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","A2","AUDIO ENGINEER - A2","AUDIO","LABOR","4/11/2013 12:00:00 AM","600.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100005","FLIP CHART DA-LITE","FLIP CHARTS/ EASELS","RENTAL","4/11/2013 12:00:00 AM","50.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120159","8'X8' TRIPOD SCREEN DA-LITE","TRIPOD SCREEN","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100049","50' VGA CABLE","VIDEO CABLES","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100043","50' EDISON CABLE","POWER CABLES","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100044","POWER STRIP","POWER CABLES","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100000","LX700 7K PROJECTOR CHRISTIE","LCD PROJECTORS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100001","1.8 - 2.4 LENS LX700 CHRISTIE","LCD LENSES","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100031","CASE LX700 PROJECTOR CHRISTIE","PROJECTOR","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100052","REMOTE LX700 7K PROJECTOR CHRISTIE","LCD REMOTES","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100374","UPS POWER CORD","POWER CABLES","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100399","LENS TOOL CHRISTIE LX700","LCD HARDWARE","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
